"state_cd","state","year","cms_notes","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","kff_parent_firm","kff_comprehensive_plan_flag","taf_enrollee_count","taf_n_enrollees_at_least_one_claim","cms_plan_unmatched","taf_plan_unmatched","matched_last_year","matched_next_year","matched","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name","taf_no_enrollment_or_claims"
"CA","California",2018,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","CalOptima PACE/Orange","Orange County",110,164,274,"CalOptima",NA,NA,0,345,NA,0,0,1,1,1,0,"CalOptima","CalOptima",0
"CA","California",2018,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Brandman Centers for Senior Care/Los Angeles","Los Angeles County",30,199,229,"Brandman Centers for Senior Care",NA,NA,0,273,NA,0,0,1,1,1,0,"Los Angeles Jewish Health","Brandman Centers for Senior Care",0
"CA","California",2018,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge PACE/Riverside","Riverside County",37,104,141,"InnovAge",NA,NA,0,205,NA,0,0,1,1,1,0,"Innovage","InnovAge",0
"CA","California",2018,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge PACE/San Bernardino County","San Bernardino County",97,287,384,"InnovAge",NA,NA,0,548,NA,0,0,1,1,1,0,"Innovage","InnovAge",0
"CA","California",2018,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Redwood Coast Pace/Humboldt","Humboldt County",14,141,155,"Humboldt Senior Resource Center",NA,NA,0,185,NA,0,0,1,1,1,0,"Humboldt Senior Resource Center","Humboldt Senior Resource Center",0
"CA","California",2018,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Fresno PACE","Fresno County",213,307,520,"Central Valley Medical Services Corporation",NA,NA,0,683,NA,0,0,1,1,1,0,"Central Valley Medical Services Corporation","Golden Valley Health Centers",0
"CA","California",2018,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","San Diego PACE","San Diego County",86,236,322,"PACE",NA,NA,0,426,NA,0,0,1,1,1,0,"San Ysidro Health","San Diego PACE",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Health Net/San Diego","San Diego County",58742,14473,73215,"Centene Corporation","Health Net","Centene",1,92606,NA,0,0,1,1,1,0,"Centene","Health Net",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","KP Cal LLC/San Diego","San Diego County",45426,6450,51876,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,61093,NA,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",84249,2880,87129,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,171,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,6380,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",65657,2371,68028,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,33592,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,5135,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,5478,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,11193,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,4068,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,2553,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,3775,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,2106,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,14717,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,37593,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,3213,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,442,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,26659,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,11228,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,6485,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,21011,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",60069,2273,62342,"Centene Corporation","California Health & Wellness","Centene",1,116,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,1564,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",70540,2714,73254,"Centene Corporation","California Health & Wellness","Centene",1,48314,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,6715,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,3479,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,23631,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,8407,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,2434,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,1157,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Molina Healthcare of CA Partner Plan/Sacramento","Sacramento County",52675,3832,56507,"Molina Healthcare","Molina Healthcare of CA Partner Plan","Molina",1,72404,NA,0,0,1,1,1,0,"Molina","Molina Healthcare of CA Partner Plan",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Molina Healthcare of CA Partner Plan/San Diego","San Diego County",211450,16197,227647,"Molina Healthcare","Molina Healthcare of CA Partner Plan","Molina",1,276341,NA,0,0,1,1,1,0,"Molina","Molina Healthcare of CA Partner Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,1280,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,11087,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,12988,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,3034,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,295,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,13014,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,14283,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,7009,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,11592,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Imperial","Imperial County",59377,2439,61816,"Centene Corporation","California Health & Wellness","Centene",1,72408,NA,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10560,NA,0,1,1,1,0,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Molina Healthcare of CA Partner Plan/Imperial","Imperial County",14159,807,14966,"Molina Healthcare","Molina Healthcare of CA Partner Plan","Molina",1,19032,NA,0,0,1,1,1,0,"Molina","Molina Healthcare of CA Partner Plan",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Health Net/Sacramento","Sacramento County",101630,5568,107198,"Centene Corporation","Health Net","Centene",1,133360,NA,0,0,1,1,1,0,"Centene","Health Net",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Care 1st Partner Plan/San Diego","San Diego County",69434,15053,84487,"Blue Cross Blue Shield","Care 1st Partner Plan","",1,109676,NA,0,0,1,1,1,1,"Blue Shield of California","Blue Shield of California Promise",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","KP Cal LLC/Amador","Amador County",94,0,94,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,103021,NA,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","KP Cal LLC/Sacramento","Sacramento County",79367,6557,85924,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,128,NA,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","KP Cal LLC/El Dorado","El Dorado County",1950,48,1998,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,2569,NA,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2018,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","KP Cal LLC/Placer","Placer County",7153,211,7364,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,9445,NA,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Anthem Blue Cross Partnership Plan/Sacramento","Sacramento County",170285,7533,177818,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,223055,NA,0,0,1,1,1,0,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS)","SCAN Health Plan/Los Angeles","Los Angeles County",0,7423,7423,"SCAN Health Plan","Senior Action Care Network (SCAN)","",1,9812,NA,0,0,1,1,1,0,"SCAN Health","Senior Action Care Network (SCAN) Health Plan",0
"CA","California",2018,"","Comprehensive MCO + MLTSS","Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS)","SCAN Health Plan (Nurs hm cert)/Los Angeles","Los Angeles County",0,1596,1596,"SCAN Health Plan","Senior Action Care Network (SCAN)","",1,1942,NA,0,0,1,1,1,0,"SCAN Health","Senior Action Care Network (SCAN) Health Plan",0
