state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
CA,*101,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,6380,6454,1,0,Anthem,Anthem,1,,
CA,*102,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",65657,2371,68028,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,33592,33941,1,0,Anthem,Anthem,1,,
CA,*103,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,5135,5210,1,0,Anthem,Anthem,1,,
CA,*104,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,5478,5560,1,0,Anthem,Anthem,1,,
CA,*105,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,11193,11443,1,0,Anthem,Anthem,1,,
CA,*106,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,4068,4192,1,0,Anthem,Anthem,1,,
CA,*107,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,2553,2590,1,0,Anthem,Anthem,1,,
CA,*108,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3775,3857,1,0,Anthem,Anthem,1,,
CA,*109,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,2106,2160,1,0,Anthem,Anthem,1,,
CA,*110,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,14717,14908,1,0,Anthem,Anthem,1,,
CA,*111,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,37593,38470,1,0,Anthem,Anthem,1,,
CA,*112,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3213,3242,1,0,Anthem,Anthem,1,,
CA,*113,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,442,457,1,0,Anthem,Anthem,1,,
CA,*114,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,26659,27115,1,0,Anthem,Anthem,1,,
CA,*115,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,11228,11377,1,0,Anthem,Anthem,1,,
CA,*116,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,6485,6557,1,0,Anthem,Anthem,1,,
CA,*117,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,21011,21456,1,0,Anthem,Anthem,1,,
CA,*118,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",60069,2273,62342,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,116,117,1,0,Centene,Centene,1,,
CA,*119,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1564,1598,1,0,Centene,Centene,1,,
CA,*120,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",70540,2714,73254,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,48314,49199,1,0,Centene,Centene,1,,
CA,*121,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,6715,6812,1,0,Centene,Centene,1,,
CA,*122,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,3479,3577,1,0,Centene,Centene,1,,
CA,*123,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,23631,24159,1,0,Centene,Centene,1,,
CA,*124,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,8407,8738,1,0,Centene,Centene,1,,
CA,*128,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,2434,2475,1,0,Centene,Centene,1,,
CA,*129,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1157,1195,1,0,Centene,Centene,1,,
CA,*130,Molina Healthcare of CA Partner Plan,California,2018,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Molina Healthcare of CA Partner Plan/Sacramento,Sacramento County,52675,3832,56507,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",72404,73965,1,0,Molina,Molina,1,,
CA,*131,Molina Healthcare of CA Partner Plan,California,2018,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Molina Healthcare of CA Partner Plan/San Diego,San Diego County,211450,16197,227647,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",276341,282642,1,0,Molina,Molina,1,,
CA,*133,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1280,1329,1,0,Centene,Centene,1,,
CA,*134,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,11087,11289,1,0,Centene,Centene,1,,
CA,*135,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,12988,13342,1,0,Centene,Centene,1,,
CA,*136,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,3034,3086,1,0,Centene,Centene,1,,
CA,*137,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,295,302,1,0,Centene,Centene,1,,
CA,*138,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,13014,13381,1,0,Centene,Centene,1,,
CA,*139,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,14283,14624,1,0,Centene,Centene,1,,
CA,*141,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,7009,7120,1,0,Centene,Centene,1,,
CA,*142,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,11592,11894,1,0,Centene,Centene,1,,
CA,*143,California Health & Wellness Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Imperial,Imperial County,59377,2439,61816,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,72408,73375,1,0,Centene,Centene,1,,
CA,*144,Anthem Blue Cross Partnership Plan,California,2018,,"","","","",,,,"","",0,ANTHEM BLUE CROSS PARTNERSHIP PLAN,10560,10878,1,0,Anthem,"",1,,
CA,*145,Molina Healthcare of CA Partner Plan,California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),Molina Healthcare of CA Partner Plan/Imperial,Imperial County,14159,807,14966,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",19032,19293,1,0,Molina,Molina,1,,
CA,*150,Health Net,California,2018,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Health Net/Sacramento,Sacramento County,101630,5568,107198,Centene Corporation,Health Net,1,"""""HEALTH NET COMMUNITY SOLUTIONS, INC.""""                                            ",133360,135753,1,0,Centene,Centene,1,,
CA,*167,Blue Shield of California Promise,California,2018,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Care 1st Partner Plan/San Diego,San Diego County,69434,15053,84487,Blue Cross Blue Shield,Care 1st Partner Plan,1,"""""CARE 1ST PARTNER PLAN, LLC""""                                                      ",109676,110902,1,1,Blue Shield of California,"",1,,
CA,*170,KP Cal LLC (Kaiser Permanente),California,2018,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),KP Cal LLC/Sacramento,Sacramento County,79367,6557,85924,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),103021,105235,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*177,KP Cal LLC (Kaiser Permanente),California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/Amador,Amador County,94,0,94,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),128,131,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*178,KP Cal LLC (Kaiser Permanente),California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/El Dorado,El Dorado County,1950,48,1998,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),2569,2637,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*179,KP Cal LLC (Kaiser Permanente),California,2018,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/Placer,Placer County,7153,211,7364,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),9445,9748,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*190,Anthem Blue Cross Partnership Plan,California,2018,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Anthem Blue Cross Partnership Plan/Sacramento,Sacramento County,170285,7533,177818,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,223055,227298,1,0,Anthem,Anthem,1,,
CA,*200,Senior Action Care Network (SCAN) Health Plan,California,2018,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan/Los Angeles,Los Angeles County,0,7423,7423,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (LOS ANGELES),9812,10130,1,0,SCAN Health,"",1,,
CA,*201,Senior Action Care Network (SCAN) Health Plan,California,2018,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan (Nurs hm cert)/Los Angeles,Los Angeles County,0,1596,1596,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (LOS ANGELES),1942,1978,1,0,SCAN Health,"",1,,
CA,*204,Senior Action Care Network (SCAN) Health Plan,California,2018,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan/Riverside,Riverside County,0,2000,2000,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (RIVERSIDE),2636,2714,1,0,SCAN Health,"",1,,
CA,*205,Senior Action Care Network (SCAN) Health Plan,California,2018,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan (Nurs hm cert)/Riverside,Riverside County,0,531,531,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (RIVERSIDE),653,671,1,0,SCAN Health,"",1,,
