state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
CA,*102,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",60128,2492,62620,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,29385,29809,1,1,Anthem,Anthem,1,,
CA,*103,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,5321,5400,1,1,Anthem,Anthem,1,,
CA,*104,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,5356,5430,1,1,Anthem,Anthem,1,,
CA,*105,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,10922,11126,1,1,Anthem,Anthem,1,,
CA,*106,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3463,3529,1,1,Anthem,Anthem,1,,
CA,*107,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,2387,2413,1,1,Anthem,Anthem,1,,
CA,*108,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3771,3829,1,1,Anthem,Anthem,1,,
CA,*109,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,2046,2108,1,1,Anthem,Anthem,1,,
CA,*110,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,14135,14285,1,1,Anthem,Anthem,1,,
CA,*111,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,35607,36248,1,1,Anthem,Anthem,1,,
CA,*112,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3063,3097,1,1,Anthem,Anthem,1,,
CA,*113,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,435,445,1,1,Anthem,Anthem,1,,
CA,*114,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,25562,25858,1,1,Anthem,Anthem,1,,
CA,*115,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,10682,10809,1,1,Anthem,Anthem,1,,
CA,*116,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,6461,6515,1,1,Anthem,Anthem,1,,
CA,*117,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,19775,20095,1,1,Anthem,Anthem,1,,
CA,*118,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",59207,2546,61753,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,118,118,1,0,Centene,Centene,1,,
CA,*119,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1741,1778,1,0,Centene,Centene,1,,
CA,*120,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",71869,3208,75077,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,48876,49981,1,0,Centene,Centene,1,,
CA,*121,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,6390,6496,1,0,Centene,Centene,1,,
CA,*122,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,3755,3826,1,0,Centene,Centene,1,,
CA,*123,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,22555,22981,1,0,Centene,Centene,1,,
CA,*124,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,8970,9186,1,0,Centene,Centene,1,,
CA,*128,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,2309,2332,1,0,Centene,Centene,1,,
CA,*129,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1084,1126,1,0,Centene,Centene,1,,
CA,*130,Molina Healthcare of CA Partner Plan,California,2019,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Molina Healthcare of CA Partner Plan/Sacramento,Sacramento County,47121,3524,50645,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",67279,68450,1,0,Molina,Molina,1,,
CA,*131,Molina Healthcare of CA Partner Plan,California,2019,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Molina Healthcare of CA Partner Plan/San Diego,San Diego County,200896,16166,217062,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",263237,268228,1,0,Molina,Molina,1,,
CA,*133,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1261,1289,1,0,Centene,Centene,1,,
CA,*134,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,11062,11225,1,0,Centene,Centene,1,,
CA,*135,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,13484,13814,1,0,Centene,Centene,1,,
CA,*136,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,3015,3065,1,0,Centene,Centene,1,,
CA,*137,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,305,313,1,0,Centene,Centene,1,,
CA,*138,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,13473,13792,1,0,Centene,Centene,1,,
CA,*139,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,14438,14698,1,0,Centene,Centene,1,,
CA,*141,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,6632,6723,1,0,Centene,Centene,1,,
CA,*142,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,12019,12306,1,0,Centene,Centene,1,,
CA,*143,California Health & Wellness Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Imperial,Imperial County,59078,2849,61927,Centene Corporation,California Health & Wellness,1,CALIFORNIA HEALTH AND WELLNESS,72083,72612,1,0,Centene,Centene,1,,
CA,*144,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/San Benito,San Benito County,7760,86,7846,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,10441,10700,1,1,Anthem,Anthem,0,,
CA,*145,Molina Healthcare of CA Partner Plan,California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),Molina Healthcare of CA Partner Plan/Imperial,Imperial County,13372,907,14279,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",17363,17540,1,0,Molina,Molina,1,,
CA,*150,Health Net,California,2019,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Health Net/Sacramento,Sacramento County,100278,5859,106137,Centene Corporation,Health Net,1,"""""HEALTH NET COMMUNITY SOLUTIONS, INC.""""                                            ",129872,132207,1,0,Centene,Centene,1,,
CA,*167,Blue Shield of California Promise,California,2019,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Blue Shield of California Promise/San Diego,San Diego County,66406,14754,81160,Blue Shield of California,Blue Shield of California Promise,1,"""""CARE 1ST PARTNER PLAN, LLC""""                                                      ",104346,105928,1,1,Blue Shield of California,"",1,,
CA,*170,KP Cal LLC (Kaiser Permanente),California,2019,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),KP Cal LLC/Sacramento,Sacramento County,80425,7385,87810,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),104202,106075,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*177,KP Cal LLC (Kaiser Permanente),California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/Amador,Amador County,108,1,109,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),139,146,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*178,KP Cal LLC (Kaiser Permanente),California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/El Dorado,El Dorado County,2044,56,2100,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),2595,2651,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*179,KP Cal LLC (Kaiser Permanente),California,2019,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/Placer,Placer County,7646,262,7908,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),10137,10371,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*190,Anthem Blue Cross Partnership Plan,California,2019,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Anthem Blue Cross Partnership Plan/Sacramento,Sacramento County,169442,8343,177785,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,218052,221172,1,1,Anthem,Anthem,1,,
CA,*200,Senior Action Care Network (SCAN) Health Plan,California,2019,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan/Los Angeles,Los Angeles County,0,9111,9111,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (LOS ANGELES),9838,10241,1,0,SCAN Health,"",1,,
CA,*201,Senior Action Care Network (SCAN) Health Plan,California,2019,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan/Los Angeles,Los Angeles County,0,0,0,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (LOS ANGELES),1859,1911,1,0,SCAN Health,"",1,,
CA,*204,Senior Action Care Network (SCAN) Health Plan,California,2019,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan Riverside/San Bernardino,Riverside and San Bernardino Counties,0,4249,4249,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (RIVERSIDE),2516,2604,1,0,SCAN Health,"",1,,
CA,*205,Senior Action Care Network (SCAN) Health Plan,California,2019,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan Riverside/San Bernardino,Riverside and San Bernardino Counties,0,0,0,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (RIVERSIDE),610,623,1,0,SCAN Health,"",1,,
CA,*206,Senior Action Care Network (SCAN) Health Plan,California,2019,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan Riverside/San Bernardino,Riverside and San Bernardino Counties,0,0,0,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (SAN BERNARDINO),1785,1865,1,0,SCAN Health,"",1,,
