state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
CA,*060,Brandman Centers for Senior Care,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Brandman Centers for Senior Care/Los Angeles,Los Angeles county,0,0,0,Brandman Centers for Senior Care,"",0,BRANDMAN CENTERS FOR SENIOR CARE,334,355,,0,Los Angeles Jewish Health,"",1,,
CA,*061,InnovAge,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),InnovAge PACE/Riverside,Riverside county,0,0,0,InnovAge,"",0,INNOVAGE (RIVERSIDE),440,513,,0,InnovAge,"",1,,
CA,*062,InnovAge,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),InnovAge PACE/San Bernardino County,San Bernardino county,0,0,0,InnovAge,"",0,INNOVAGE (SAN BERNARDINO),1009,1309,,0,InnovAge,"",1,,
CA,*063,Humboldt Senior Resource Center,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Redwood Coast Pace/Humboldt,Humboldt county,0,0,0,Humboldt Senior Resource Center,"",0,"""""HUMBOLDT SENIOR RESOURCE CENTER, INC.""""                                           ",261,267,,0,Humboldt Senior Resource Center,"",1,,
CA,*065,San Diego PACE,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),San Diego PACE,San Diego county,0,0,0,San Diego PACE,"",0,SAN DIEGO PACE,2040,2059,,0,San Ysidro Health,"",1,,
CA,*066,Welbe Health,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Stockton PACE/San Joaquin,San Joaquin county,0,0,0,Welbe Health,"",0,STOCKTON PACE (SAN JOAQUIN),389,399,,0,Welbe Health,"",1,,
CA,*067,Welbe Health,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Stockton PACE/Stanislaus,Stanislaus county,0,0,0,Welbe Health,"",0,STOCKTON PACE (STANISLAUS),76,77,,0,Welbe Health,"",1,,
CA,*068,Health Net,California,2021,"",Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Health Net/San Diego,San Diego county,0,0,0,Centene Corporation,Health Net,1,"""""HEALTH NET COMMUNITY SOLUTIONS, INC.""""                                            ",89830,90705,,0,Centene,"",1,,
CA,*069,West Health,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Gary and Mary West PACE of Northern San Diego,San Diego county,0,0,0,West Health,"",0,GARY AND MARY WEST PACE,224,232,,0,West Health,"",1,,
CA,*070,InnovAge,California,2021,"California plans with fewer than 11 beneficiaries are shown with 0 enrollment.  As a result, PACE program level enrollment may be slightly undercounted.",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),InnovAge California PACE- Sacramento (El Dorado),El Dorado county,0,0,0,InnovAge California PACE- Sacramento,"",0,INNOVAGE CALIFORNIA PACE (EL DORADO),2,2,,0,InnovAge,"",,,
CA,*071,InnovAge,California,2021,"California plans with fewer than 11 beneficiaries are shown with 0 enrollment.  As a result, PACE program level enrollment may be slightly undercounted.",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),InnovAge California PACE- Sacramento (Placer),Placer county,0,0,0,InnovAge California PACE- Placer,"",0,INNOVAGE CALIFORNIA PACE (PLACER),24,25,,0,InnovAge,"",,,
CA,*072,InnovAge,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),InnovAge California PACE- Sacramento- Sac,Sacramento county,0,0,0,InnovAge California PACE- Sacramento,"",0,INNOVAGE CALIFORNIA PACE (SACRAMENTO),211,219,,0,InnovAge,"",,,
CA,*073,Family Health Centers of San Diego,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Family Health Centers of San Diego,San Diego county,0,0,0,Family Health Centers of San Diego,"",0,FAMILY HEALTH CENTERS OF SAN DIEGO,212,219,,0,Family Health Centers of San Diego,"",1,,
CA,*074,Welbe Health,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Pacific PACE/Los Angeles,Los Angeles county,0,0,0,Welbe Health,"",0,PACIFIC PACE,309,317,,0,Welbe Health,"",1,,
CA,*076,Welbe Health,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Coastline PACE,Los Angeles county,0,0,0,Welbe Health,"",0,LA COAST (PACE),230,236,,0,Welbe Health,"",1,,
CA,*079,KP Cal LLC (Kaiser Permanente),California,2021,"",Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),KP Cal LLC/San Diego,San Diego county,0,0,0,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (SOCAL),64681,65197,,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*088,InnovAge,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),InnovAge California PACE Sacramento (San Joaquin),San Joaquin,0,0,0,InnovAge California PACE-Sacramento,"",0,INNOVAGE CALIFORNIA PACE (SAN JOAQUIN),1,1,,0,InnovAge,"",,,
CA,*089,InnovAge,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),InnovAge California PACE- Sacramento (Sutter),Sutter,0,0,0,InnovAge California PACE- Sacramento,"",0,INNOVAGE CALIFORNIA PACE (SUTTER),1,1,,0,InnovAge,"",,,
CA,*090,InnovAge,California,2021,"",Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),InnovAge California PACE- Sacramento (Yuba),Yuba,0,0,0,InnovAge California PACE- Sacramento,"",0,INNOVAGE CALIFORNIA PACE (YUBA),1,1,,0,InnovAge,"",,,
CA,*100,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,196,199,,1,Anthem,Anthem,1,,
CA,*101,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,6215,6327,,1,Anthem,Anthem,1,,
CA,*102,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,27797,28890,,1,Anthem,Anthem,1,,
CA,*103,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,6427,6491,,1,Anthem,Anthem,1,,
CA,*104,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,5522,5568,,1,Anthem,Anthem,1,,
CA,*105,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,14055,14424,,1,Anthem,Anthem,1,,
CA,*106,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3298,3484,,1,Anthem,Anthem,1,,
CA,*107,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,2916,2951,,1,Anthem,Anthem,1,,
CA,*108,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,4290,4355,,1,Anthem,Anthem,1,,
CA,*109,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,2136,2143,,1,Anthem,Anthem,1,,
CA,*110,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,15068,15388,,1,Anthem,Anthem,1,,
CA,*111,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,38797,41171,,1,Anthem,Anthem,1,,
CA,*112,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3295,3327,,1,Anthem,Anthem,1,,
CA,*113,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,447,456,,1,Anthem,Anthem,1,,
CA,*114,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,25823,27700,,1,Anthem,Anthem,1,,
CA,*115,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,11656,11755,,1,Anthem,Anthem,1,,
CA,*116,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,7271,7503,,1,Anthem,Anthem,1,,
CA,*117,Anthem Blue Cross Partnership Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership Plan,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,21026,22797,,1,Anthem,Anthem,1,,
CA,*118,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,79,80,,0,Centene,Centene,1,,
CA,*119,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,1702,1737,,0,Centene,Centene,1,,
CA,*120,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,49053,50367,,0,Centene,Centene,1,,
CA,*121,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,6002,6106,,0,Centene,Centene,1,,
CA,*122,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,4194,4296,,0,Centene,Centene,1,,
CA,*123,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,20534,20917,,0,Centene,Centene,1,,
CA,*124,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,9490,9900,,0,Centene,Centene,1,,
CA,*128,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,2168,2196,,0,Centene,Centene,1,,
CA,*129,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,1088,1122,,0,Centene,Centene,1,,
CA,*130,Molina Healthcare of CA Partner Plan,California,2021,"",Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Molina Healthcare of CA Partner Plan/Sacramento,Sacramento county,0,0,0,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",60086,60611,,0,Molina,Molina,1,,
CA,*131,Molina Healthcare of CA Partner Plan,California,2021,"",Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Molina Healthcare of CA Partner Plan/San Diego,San Diego county,0,0,0,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",247543,249888,,0,Molina,Molina,1,,
CA,*133,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,1066,1087,,0,Centene,Centene,1,,
CA,*134,California Health & Wellness Plan,California,2021,"",Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba counties",0,0,0,Centene Corporation,California Health & Wellness Plan,1,CALIFORNIA HEALTH AND WELLNESS,10482,10689,,0,Centene,Centene,1,,
