"state_cd","state","year","cms_notes","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","kff_parent_firm","kff_comprehensive_plan_flag","taf_enrollee_count","taf_n_enrollees_at_least_one_claim","cms_plan_unmatched","taf_plan_unmatched","matched_last_year","matched_next_year","matched","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name","taf_no_enrollment_or_claims"
"CA","California",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Stockton PACE/San Joaquin","San Joaquin County",15,51,66,"Welbe Health",NA,NA,0,142,145,0,0,NA,1,1,0,"Welbe Health","Welbe Health",0
"CA","California",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Stockton PACE/Stanislaus","Stanislaus County",1,6,7,"Welbe Health",NA,NA,0,17,17,0,0,NA,1,1,0,"Welbe Health","Welbe Health",0
"CA","California",2019,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Health Net/San Diego","San Diego County",54471,13181,67652,"Centene Corporation","Health Net","Centene",1,84214,85258,0,0,1,1,1,0,"Centene","Health Net",0
"CA","California",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Gary and Mary West PACE of Northern San Diego","San Diego County",0,1,1,"West Health",NA,NA,0,28,29,0,0,NA,1,1,0,"West Health","West Health",0
"CA","California",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Family Health Centers of San Diego","San Diego County",1,0,1,"Family Health Centers of San Diego",NA,NA,0,30,30,0,0,NA,1,1,0,"Family Health Centers of San Diego","Family Health Centers of San Diego",0
"CA","California",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Pacific PACE/Los Angeles","Los Angeles County",0,3,3,"Welbe Health",NA,NA,0,57,59,0,0,NA,1,1,0,"Welbe Health","Welbe Health",0
"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"CA","California",2019,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","KP Cal LLC/San Diego","San Diego County",43168,6453,49621,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,59251,59909,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",80212,3085,83297,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,187,193,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,5967,6024,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",60128,2492,62620,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,29385,29809,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,5321,5400,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,5356,5430,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,10922,11126,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,3463,3529,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,2387,2413,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,3771,3829,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,2046,2108,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,14135,14285,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,35607,36248,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,3063,3097,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,435,445,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,25562,25858,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,10682,10809,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,6461,6515,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,19775,20095,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",59207,2546,61753,"Centene Corporation","California Health & Wellness","Centene",1,118,118,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,1741,1778,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",71869,3208,75077,"Centene Corporation","California Health & Wellness","Centene",1,48876,49981,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,6390,6496,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,3755,3826,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,22555,22981,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,8970,9186,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,2309,2332,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,1084,1126,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Molina Healthcare of CA Partner Plan/Sacramento","Sacramento County",47121,3524,50645,"Molina Healthcare","Molina Healthcare of CA Partner Plan","Molina",1,67279,68450,0,0,1,1,1,0,"Molina","Molina Healthcare of CA Partner Plan",0
"CA","California",2019,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Molina Healthcare of CA Partner Plan/San Diego","San Diego County",200896,16166,217062,"Molina Healthcare","Molina Healthcare of CA Partner Plan","Molina",1,263237,268228,0,0,1,1,1,0,"Molina","Molina Healthcare of CA Partner Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,1261,1289,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,11062,11225,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,13484,13814,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,3015,3065,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,305,313,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,13473,13792,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 1","Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,14438,14698,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,6632,6723,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Region 2","Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Centene Corporation","California Health & Wellness","Centene",1,12019,12306,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","California Health & Wellness Plan/Imperial","Imperial County",59078,2849,61927,"Centene Corporation","California Health & Wellness","Centene",1,72083,72612,0,0,1,1,1,0,"Centene","California Health & Wellness Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/San Benito","San Benito County",7760,86,7846,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,10441,10700,0,0,0,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","Molina Healthcare of CA Partner Plan/Imperial","Imperial County",13372,907,14279,"Molina Healthcare","Molina Healthcare of CA Partner Plan","Molina",1,17363,17540,0,0,1,1,1,0,"Molina","Molina Healthcare of CA Partner Plan",0
"CA","California",2019,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Health Net/Sacramento","Sacramento County",100278,5859,106137,"Centene Corporation","Health Net","Centene",1,129872,132207,0,0,1,1,1,0,"Centene","Health Net",0
"CA","California",2019,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Blue Shield of California Promise/San Diego","San Diego County",66406,14754,81160,"Blue Shield of California","Blue Shield of California Promise","",1,104346,105928,0,0,1,1,1,1,"Blue Shield of California","Blue Shield of California Promise",0
"CA","California",2019,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","KP Cal LLC/Sacramento","Sacramento County",80425,7385,87810,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,104202,106075,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","KP Cal LLC/Amador","Amador County",108,1,109,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,139,146,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","KP Cal LLC/El Dorado","El Dorado County",2044,56,2100,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,2595,2651,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2019,"","Comprehensive MCO","Regional Model (Comprehensive MCO)","KP Cal LLC/Placer","Placer County",7646,262,7908,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)","Kaiser Permanente",1,10137,10371,0,0,1,1,1,0,"Kaiser Permanente","KP Cal LLC (Kaiser Permanente)",0
"CA","California",2019,"","Comprehensive MCO + MLTSS","Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Anthem Blue Cross Partnership Plan/Sacramento","Sacramento County",169442,8343,177785,"Anthem Insurance Companies, Inc.","Anthem Blue Cross Partnership","Anthem",1,218052,221172,0,0,1,1,1,1,"Anthem","Anthem Blue Cross Partnership Plan",0
