state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
CA,*079,KP Cal LLC (Kaiser Permanente),California,2020,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),KP Cal LLC/San Diego,San Diego County,44332,6207,50539,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (SOCAL),59233,59783,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*100,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",86195,3072,89267,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,190,191,1,1,Anthem,Anthem,1,,
CA,*101,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,5879,5981,1,1,Anthem,Anthem,1,,
CA,*102,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",60779,2333,63112,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,26897,27506,1,1,Anthem,Anthem,1,,
CA,*103,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,5718,5799,1,1,Anthem,Anthem,1,,
CA,*104,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,5360,5428,1,1,Anthem,Anthem,1,,
CA,*105,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,12171,12399,1,1,Anthem,Anthem,1,,
CA,*106,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3181,3258,1,1,Anthem,Anthem,1,,
CA,*107,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,2669,2683,1,1,Anthem,Anthem,1,,
CA,*108,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3940,3996,1,1,Anthem,Anthem,1,,
CA,*109,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,1945,1992,1,1,Anthem,Anthem,1,,
CA,*110,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,14014,14251,1,1,Anthem,Anthem,1,,
CA,*111,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,35676,36895,1,1,Anthem,Anthem,1,,
CA,*112,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,3095,3125,1,1,Anthem,Anthem,1,,
CA,*113,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,436,439,1,1,Anthem,Anthem,1,,
CA,*114,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,24995,25887,1,1,Anthem,Anthem,1,,
CA,*115,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,10738,10855,1,1,Anthem,Anthem,1,,
CA,*116,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,6549,6665,1,1,Anthem,Anthem,1,,
CA,*117,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,19783,20801,1,1,Anthem,Anthem,1,,
CA,*118,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",58212,2538,60750,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,92,93,1,0,Centene,Centene,1,,
CA,*119,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1566,1603,1,0,Centene,Centene,1,,
CA,*120,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",73998,3267,77265,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,46258,47075,1,0,Centene,Centene,1,,
CA,*121,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,5878,5959,1,0,Centene,Centene,1,,
CA,*122,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,3982,4038,1,0,Centene,Centene,1,,
CA,*123,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,20466,20778,1,0,Centene,Centene,1,,
CA,*124,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,8861,9061,1,0,Centene,Centene,1,,
CA,*128,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,2160,2187,1,0,Centene,Centene,1,,
CA,*129,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1020,1035,1,0,Centene,Centene,1,,
CA,*130,Molina Healthcare of CA Partner Plan,California,2020,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Molina Healthcare of CA Partner Plan/Sacramento,Sacramento County,47034,2466,49500,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",58893,59703,1,0,Molina,Molina,1,,
CA,*131,Molina Healthcare of CA Partner Plan,California,2020,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Molina Healthcare of CA Partner Plan/San Diego,San Diego County,198890,11923,210813,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",246647,249808,1,0,Molina,Molina,1,,
CA,*133,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,1088,1108,1,0,Centene,Centene,1,,
CA,*134,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,10086,10192,1,0,Centene,Centene,1,,
CA,*135,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,12393,12634,1,0,Centene,Centene,1,,
CA,*136,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,2954,2991,1,0,Centene,Centene,1,,
CA,*137,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,276,278,1,0,Centene,Centene,1,,
CA,*138,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,13338,13560,1,0,Centene,Centene,1,,
CA,*139,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 1,"Butte, Colusa, Glenn, Plumas, Sierra, Sutter, and Tehama Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,14320,14524,1,0,Centene,Centene,1,,
CA,*141,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,5969,6051,1,0,Centene,Centene,1,,
CA,*142,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Region 2,"Alpine, Amador, Calaveras, El Dorado, Inyo, Mariposa, Mono, Nevada, Placer, Tuolumne, and Yuba Counties",0,0,0,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,11433,11649,1,0,Centene,Centene,1,,
CA,*143,California Health & Wellness Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),California Health & Wellness Plan/Imperial,Imperial County,60178,3006,63184,Centene Corporation,California Health and Wellness,1,CALIFORNIA HEALTH AND WELLNESS,70262,70797,1,0,Centene,Centene,1,,
CA,*144,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Anthem Blue Cross Partnership Plan/San Benito,San Benito County,8197,104,8301,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,10184,10421,1,1,Anthem,Anthem,1,,
CA,*145,Molina Healthcare of CA Partner Plan,California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),Molina Healthcare of CA Partner Plan/Imperial,Imperial County,13487,891,14378,Molina Healthcare,Molina Healthcare of CA Partner Plan,1,"""""MOLINA HEALTHCARE OF CALIFORNIA PARTNER PLAN, INC.""""                              ",16835,17000,1,0,Molina,Molina,1,,
CA,*150,Health Net,California,2020,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Health Net/Sacramento,Sacramento County,104340,4245,108585,Centene Corporation,Health Net,1,"""""HEALTH NET COMMUNITY SOLUTIONS, INC.""""                                            ",126170,128002,1,0,Centene,Centene,1,,
CA,*167,Blue Shield of California Promise,California,2020,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Blue Shield of California Promise/San Diego,San Diego County,74786,13532,88318,Blue Shield of California,Blue Shield of California Promise,1,"""""CARE 1ST PARTNER PLAN, LLC""""                                                      ",109992,110861,1,1,Blue Shield of California,"",1,,
CA,*170,KP Cal LLC (Kaiser Permanente),California,2020,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),KP Cal LLC/Sacramento,Sacramento County,83867,7554,91421,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),103954,105091,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*177,KP Cal LLC (Kaiser Permanente),California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/Amador,Amador County,120,3,123,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),171,176,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*178,KP Cal LLC (Kaiser Permanente),California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/El Dorado,El Dorado County,2200,58,2258,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),2703,2740,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*179,KP Cal LLC (Kaiser Permanente),California,2020,,Comprehensive MCO,Regional Model (Comprehensive MCO),KP Cal LLC/Placer,Placer County,8508,254,8762,Kaiser Permanente,KP Cal LLC (Kaiser Permanente),1,KP CAL LLC (NORCAL),10711,10866,1,0,Kaiser Permanente,Kaiser Permanente,1,,
CA,*190,Anthem Blue Cross Partnership Plan,California,2020,,Comprehensive MCO + MLTSS,Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS),Anthem Blue Cross Partnership Plan/Sacramento,Sacramento County,174642,6979,181621,"Anthem Insurance Companies, Inc.",Anthem Blue Cross Partnership,1,ANTHEM BLUE CROSS PARTNERSHIP PLAN,209848,213295,1,1,Anthem,Anthem,1,,
CA,*200,Senior Action Care Network (SCAN) Health Plan,California,2020,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan/Los Angeles,Los Angeles County,0,0,0,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (LOS ANGELES),9806,10009,1,0,SCAN Health,"",1,,
CA,*201,Senior Action Care Network (SCAN) Health Plan,California,2020,,Comprehensive MCO + MLTSS,Senior Care Action Network (SCAN) (Comprehensive MCO + MLTSS),SCAN Health Plan/Los Angeles,Los Angeles County,0,9700,9700,SCAN Health Plan,Senior Action Care Network (SCAN),1,SCAN HEALTH PLAN (LOS ANGELES),1745,1767,1,0,SCAN Health,"",1,,
